place_id,company_name,formatted_address,city_searched,zone,keyword_searched,raw_query
ChIJ9wPRddrvLogRMS4M6pgRJ-E,1225 Wonderland Rd N,"1225 Wonderland Rd N, London, ON N6G 4X2, Canada",London,Zone 4 — London / Middlesex,hub_address_search,"1225 Wonderland Rd N , London, ON N6G 4X2, Canada"
ChIJd2uhA6RhK4gRiYNppt7Eu5o,1232 Dillon Rd,"1232 Dillon Rd, Burlington, ON L7M 1N3, Canada",Colchester,Zone 1 — Windsor / Essex County,hub_address_search,"1232 Dillon Rd , Burlington, ON L7M 1N3, Canada"
ChIJK5gsO9U1LIgRD89FA62XFG8,124 King St,"124 King St, Delhi, ON N4B 1X8, Canada",Delhi,Zone 5 — Woodstock / Oxford County,hub_address_search,"124 King St , Delhi, ON N4B 1X8, Canada"
ChIJDcAKB338KYgRm5lPBX09XyM,1240 2nd Ave E,"1240 2nd Ave E, Owen Sound, ON N4K 2J3, Canada",Brigden,Zone 3 — Sarnia / Lambton County,hub_address_search,"1240 2nd Ave E , Owen Sound, ON N4K 2J3, Canada"
ChIJAXWvUchgK4gRP_krypUlya0,1240 Burloak Dr,"1240 Burloak Dr, Burlington, ON L7L 3X5, Canada",Dealtown,Zone 2 — Chatham-Kent,hub_address_search,"1240 Burloak Dr , Burlington, ON L7L 6C4, Canada"
ChIJv_deh9LhhVQRCi0sr0YDn3M,12417 No 2 Rd,"12417 No 2 Rd, Richmond, BC V7E, Canada",Grand Bend,Zone 3 — Sarnia / Lambton County,hub_address_search,"12417 No 2 Rd , Richmond, BC V7E 6H7, Canada"
ChIJrQN9QtEYLIgR82hn6gC3W5I,1249 Seagrave Rd,"1249 Seagrave Rd, Woodstock, ON N4T 0A8, Canada",Woodstock,Zone 5 — Woodstock / Oxford County,hub_address_search,"1249 Seagrave Rd , Woodstock, ON N4T 0A8, Canada"
ChIJY-LBoFqIK4gRsCFB1yGux7s,1250 Franklin Blvd,"1250 Franklin Blvd, Cambridge, ON N1R 8B7, Canada",Cambridge,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,hub_address_search,"1250 Franklin Blvd , Cambridge, ON N1R 7H8, Canada"
ChIJ24mcLTQrK4gRXDwIO2n3BJs,1250 Reid St,"1250 Reid St, Richmond Hill, ON L4B 1G3, Canada",Burgessville,Zone 5 — Woodstock / Oxford County,hub_address_search,"1250 Reid St , Richmond Hill, ON L4B 1G3, Canada"
ChIJA4j31jUrK4gR-A3eORgFrTg,1250 A Reid St,"1250 A Reid St, Richmond Hill, ON L4B 3M4, Canada",St. Clair,Zone 3 — Sarnia / Lambton County,hub_address_search,"1250A Reid St , Richmond Hill, ON L4B 1E9, Canada"
