timestamp,street,sample_address,lat,lng,status_code,raw_results,new_results,error_message
2026-05-24T18:09:15Z,Snyder's Rd E,"1611 Snyder's Rd E, Petersburg, ON N0B 2H0, Canada",43.4120533,-80.6076868,200,20,18,
2026-05-24T18:09:17Z,Robins Hill Rd,"15790 Robins Hill Rd, London, ON N5V 0A4, Canada",43.0284166,-81.16969979999999,200,18,14,
2026-05-24T18:09:18Z,Rocher Rd,"500 Rocher Rd, Listowel, ON N4W 0B2, Canada",43.714416,-80.9586088,200,20,9,
2026-05-24T18:09:19Z,Egremont Rd,"3912 Egremont Rd, Camlachie, ON N0N 1E0, Canada",43.0353991,-82.16070649999999,200,20,16,
2026-05-24T18:09:20Z,Dimar Dr,"32 Dimar Dr, Kingsville, ON N9Y 0G2, Canada",42.05854050000001,-82.6672256,200,20,12,
2026-05-24T18:09:21Z,ON-3,"56568 ON-3, Tillsonburg, ON N4G 4G9, Canada",42.8232154,-80.7830276,200,7,4,
2026-05-24T18:09:22Z,Outer Dr,"5250 Outer Dr, Tecumseh, ON N9G 3B9, Canada",42.2391842,-82.97379409999999,200,20,10,
2026-05-24T18:09:23Z,Patillo Rd,"383 Patillo Rd, Windsor, ON N8N 2L9, Canada",42.2913122,-82.82209569999999,200,20,13,
2026-05-24T18:09:24Z,Michener Rd,"1173 Michener Rd #16, Sarnia, ON N7S 5G5, Canada",42.9578929,-82.3711727,200,20,16,
2026-05-24T18:09:25Z,Moro Dr,"1560 Moro Dr, Tecumseh, ON N9G 0B9, Canada",42.2385028,-82.9741002,200,20,3,
2026-05-24T18:09:26Z,Mitchell Rd S,"1700 Mitchell Rd S, Listowel, ON N4W 3H4, Canada",43.7215593,-80.97496749999999,200,20,14,
2026-05-24T18:09:28Z,Colonel Talbot Rd,"6171 Colonel Talbot Rd, London, ON N6P 1J2, Canada",42.8622928,-81.2807748,200,18,15,
2026-05-24T18:09:29Z,Delduca Dr,"3900 Delduca Dr, Tecumseh, ON N0R 1L0, Canada",42.2419378,-82.95125379999999,200,18,14,
2026-05-24T18:09:30Z,Fairlane Rd,"8336 Fairlane Rd, Listowel, ON N4W 3G6, Canada",43.749567,-80.94174579999999,200,20,10,
2026-05-24T18:09:31Z,Essex County Rd 20,"2930 Essex County Rd 20, Amherstburg, ON N9V 1V9, Canada",42.060295,-83.08607150000002,200,4,3,
2026-05-24T18:09:32Z,Frobisher Dr,"275 Frobisher Dr #3, Waterloo, ON N2V 2G4, Canada",43.5135434,-80.5208382,200,20,18,
2026-05-24T18:09:33Z,Main Street of Courtland,"17 Main Street of Courtland, Courtland, ON N0J 1E0, Canada",42.84417,-80.64865999999999,200,19,12,
2026-05-24T18:09:34Z,Devon Dr,"3181 Devon Dr, Windsor, ON N8X 4L3, Canada",42.2759767,-82.99615779999999,200,20,16,
2026-05-24T18:09:36Z,Industrial Park Rd,"24 Industrial Park Rd, Tilbury, ON N0P 2L0, Canada",42.2747239,-82.4151758,200,20,10,
2026-05-24T18:09:37Z,Line 34,"2812 Line 34, Stratford, ON N5A 6S5, Canada",43.3704836,-80.9142588,200,8,7,
2026-05-24T18:09:38Z,Graham Rd,"268 Graham Rd, West Lorne, ON N0L 2P0, Canada",42.6063713,-81.6104932,200,20,15,
2026-05-24T18:09:39Z,Hamilton Crescent,"252 Hamilton Crescent, Dorchester, ON N0L 1G4, Canada",42.9933054,-81.0828325,200,20,13,
2026-05-24T18:09:40Z,Imperial Rd N,"767 Imperial Rd N, Guelph, ON N1K 1X4, Canada",43.5468765,-80.3066727,200,20,17,
2026-05-24T18:09:41Z,Iroquois Rd,"4 Iroquois Rd Unit 5, Leamington, ON N8H 3V7, Canada",42.0328327,-82.5903794,200,20,13,
2026-05-24T18:09:42Z,Barrie Blvd,"4 Barrie Blvd, St Thomas, ON N5P 4B9, Canada",42.786716,-81.1513269,200,20,11,
2026-05-24T18:09:43Z,Barton St,"889 Barton St Unit 3, Stoney Creek, ON L8E 5V1, Canada",43.2180973,-79.6803755,200,20,19,
2026-05-24T18:09:45Z,Washburn Dr,"100 Washburn Dr, Kitchener, ON N2R 1S2, Canada",43.4018181,-80.4899758,200,20,13,
2026-05-24T18:09:46Z,Wellington County Rd 109,"8065 Wellington County Rd 109, Arthur, ON N0G 1A0, Canada",43.8290608,-80.51770239999999,200,20,13,
2026-05-24T18:09:47Z,Wilson Ave,"48 Wilson Ave, Essex, ON N8M 2M1, Canada",42.1753022,-82.8201303,200,20,18,
2026-05-24T18:09:48Z,Douro St,"559 Douro St, Stratford, ON N5A 0A3, Canada",43.3665357,-80.9565861,200,20,15,
2026-05-24T18:09:49Z,Beards Ln,"414 Beards Ln Unit #4, Woodstock, ON N4S 7W3, Canada",43.1213145,-80.7178642,200,20,16,
2026-05-24T18:09:50Z,Dickson Dr,"514 Dickson Dr, Fergus, ON N1M 2W8, Canada",43.720857,-80.379584,200,20,9,
2026-05-24T18:09:51Z,Nelson St,"129 Nelson St, Wallaceburg, ON N8A 4G2, Canada",42.594767,-82.38321959999999,200,20,5,
2026-05-24T18:09:52Z,Woodlawn Rd E,"20 Woodlawn Rd E, Guelph, ON N1H 1G7, Canada",43.566888,-80.2759272,200,19,18,
2026-05-24T18:09:53Z,Ontario St N,"36 Ontario St N, Grand Bend, ON N0M 1T0, Canada",43.3138756,-81.7549877,200,20,17,
2026-05-24T18:09:55Z,St David St N,"157 St David St N, Fergus, ON N1M 2J5, Canada",43.7059279,-80.3786308,200,20,18,
2026-05-24T18:09:56Z,Cedar St,"60 Cedar St, Tillsonburg, ON N4G 0E4, Canada",42.8560568,-80.7154381,200,20,15,
2026-05-24T18:09:57Z,Talbot Rd,"1555 Talbot Rd, LaSalle, ON N9H 2N2, Canada",42.23963639999999,-83.0139811,200,20,19,
2026-05-24T18:09:58Z,Bluewater Hwy,"71796 Bluewater Hwy, Dashwood, ON N0M 1N0, Canada",43.3688108,-81.711489,200,17,16,
2026-05-24T18:09:59Z,Centennial Rd,"10 Centennial Rd, Kitchener, ON N2B 3G1, Canada",43.4716049,-80.4326974,200,20,19,
2026-05-24T18:10:00Z,Innovation Drive,"2400 Innovation Drive, London, ON N6M 0C5, Canada",42.9615723,-81.1356108,200,19,15,
2026-05-24T18:10:01Z,Union Rd,"9579 Union Rd, Shedden, ON N0L 2E0, Canada",42.7395305,-81.3458212,200,20,15,
2026-05-24T18:10:02Z,Brigden Rd,"2963 Brigden Rd, Brigden, ON N0N 1B0, Canada",42.8095559,-82.2841839,200,20,14,
2026-05-24T18:10:03Z,Furnival Rd,"12710 Furnival Rd, Rodney, ON N0L 2C0, Canada",42.5775466,-81.6949207,200,17,12,
2026-05-24T18:10:05Z,Hutchison Rd,"3379 Hutchison Rd, Linwood, ON N0B 2A0, Canada",43.5588548,-80.7153685,200,3,2,
2026-05-24T18:10:06Z,Shirley Dr,"2053 Shirley Dr, Kitchener, ON N2B 3E2, Canada",43.4736965,-80.4414348,200,20,18,
2026-05-24T18:10:07Z,Shirley Ave,"6 Shirley Ave, Kitchener, ON N2B 2E7, Canada",43.4650888,-80.4674127,200,20,19,
2026-05-24T18:10:08Z,Seacliff Dr,"876 Seacliff Dr, Kingsville, ON N9Y 2K9, Canada",42.0358636,-82.7025154,200,20,18,
2026-05-24T18:10:09Z,Gore Rd,"19376 Gore Rd, Blenheim, ON N0P 1A0, Canada",42.2885731,-82.0248076,200,14,12,
2026-05-24T18:10:10Z,Church St E,"10 Church St E, Norwich, ON N0J 1C0, Canada",43.0241286,-80.652509,200,20,0,
2026-05-24T18:10:11Z,John St,"191 John St, Barrie, ON L4N 2L4, Canada",44.3747671,-79.7063812,200,20,19,
2026-05-24T18:10:12Z,Newbold St,"640 Newbold St, London, ON N6E 2T6, Canada",42.936159,-81.2022101,200,20,18,
2026-05-24T18:10:13Z,Elmira Rd N,"545 Elmira Rd N, Guelph, ON N1K 1C2, Canada",43.5385332,-80.31212219999999,200,20,18,
2026-05-24T18:10:14Z,Front St W,"9 Front St W, Strathroy, ON N7G 1X5, Canada",42.9584693,-81.62471769999999,200,20,18,
2026-05-24T18:10:16Z,Northfield Dr E,"295 Northfield Dr E, Waterloo, ON N2K 4H2, Canada",43.51302370000001,-80.5196065,200,20,8,
2026-05-24T18:10:17Z,Neptune Crescent,"310 Neptune Crescent, London, ON N6M 1A1, Canada",42.9892064,-81.13717369999999,200,20,16,
2026-05-24T18:10:18Z,Silvercreek Pkwy N,"277 Silvercreek Pkwy N, Guelph, ON N1H 1E6, Canada",43.5466625,-80.2880833,200,20,6,
2026-05-24T18:10:19Z,Rhodes Dr,"4505 Rhodes Dr, Windsor, ON N8W 5R8, Canada",42.2834535,-82.9580958,200,20,18,
2026-05-24T18:10:20Z,Roy Blvd,"120 Roy Blvd, Brantford, ON N3R 7K2, Canada",43.171683,-80.2332086,200,19,17,
2026-05-24T18:10:21Z,Wellington St N,"21 Wellington St N, Drayton, ON N0G 1P0, Canada",43.755452,-80.67079269999999,200,20,15,
2026-05-24T18:10:22Z,Arrow Rd,"137 Arrow Rd, Guelph, ON N1K 1S8, Canada",43.5577998,-80.29792359999999,200,20,15,
2026-05-24T18:10:23Z,Arthur St N,"2936 Arthur St N, Elmira, ON N3B 2Z1, Canada",43.6428245,-80.54944350000001,200,3,2,
2026-05-24T18:10:24Z,Park St,"140 Park St, Kingsville, ON N9Y 1M8, Canada",42.0291519,-82.7339066,200,20,15,
2026-05-24T18:10:25Z,St George St,"397 St George St, Dresden, ON N0P 1M0, Canada",42.597086,-82.17889339999999,200,20,19,
2026-05-24T18:10:27Z,Lambton Line,"450 Lambton Line, Port Lambton, ON N0P 2B0, Canada",42.6586822,-82.4337053,200,4,3,
2026-05-24T18:10:28Z,Gillard St,"760 Gillard St, Wallaceburg, ON N8A 4Z5, Canada",42.5816405,-82.3923617,200,20,14,
2026-05-24T18:10:29Z,Dorchester Rd,"2008 Dorchester Rd, Dorchester, ON N0L 1G2, Canada",42.98796189999999,-81.0578736,200,20,18,
2026-05-24T18:10:30Z,Speers Rd,"467 Speers Rd Unit 14, Oakville, ON L6K 3S4, Canada",43.4381822,-79.6981393,200,20,20,
2026-05-24T18:10:31Z,Mara St,"704 Mara St Suite 128, Point Edward, ON N7V 1X4, Canada",42.9900741,-82.40179309999999,200,20,17,
2026-05-24T18:10:32Z,Juliana Dr,"577 Juliana Dr, Mount Brydges, ON N0L 1W0, Canada",42.90388859999999,-81.49474359999999,200,20,10,
2026-05-24T18:10:33Z,35th Line,"356677 35th Line, Embro, ON N0J 1J0, Canada",43.2346343,-80.9582191,200,2,1,
2026-05-24T18:10:35Z,2 Line,"36116 2 Line, Southwold, ON N0L 2G0, Canada",42.7893699,-81.3925021,200,3,2,
2026-05-24T18:10:37Z,Global Dr,"1500 Global Dr Unit #2, London, ON N6N 1R3, Canada",42.9341294,-81.1667305,200,20,15,
2026-05-24T18:10:38Z,Venetian Blvd,"1555 Venetian Blvd, Sarnia, ON N7T 0A9, Canada",42.9940189,-82.4158508,200,20,16,
2026-05-24T18:10:39Z,Tremaine Ave S,"801 Tremaine Ave S, Listowel, ON N4W 3H2, Canada",43.721857,-80.9491766,200,20,12,
2026-05-24T18:10:40Z,Springfield Rd,"21709 Springfield Rd, Melbourne, ON N0L 1T0, Canada",42.7929794,-81.5636308,200,1,0,
2026-05-24T18:10:41Z,River Rd,"91 River Rd, Grand Bend, ON N0M 1T0, Canada",43.3130593,-81.7651479,200,19,15,
2026-05-24T18:10:42Z,Stover St S,"69 Stover St S, Norwich, ON N0J 1P0, Canada",42.9796749,-80.594667,200,20,16,
2026-05-24T18:10:43Z,Campbell Rd,"22208 Campbell Rd, Wheatley, ON N0P 2P0, Canada",42.174504,-82.4244958,200,1,0,
2026-05-24T18:10:44Z,Carlow Rd,"191 Carlow Rd, Port Stanley, ON N5L 1C9, Canada",42.6635779,-81.213684,200,20,8,
2026-05-24T18:10:45Z,Dougall Ave,"2536 Dougall Ave, Windsor, ON N8X 1T6, Canada",42.2846882,-83.0209603,200,20,19,
2026-05-24T18:10:46Z,Bergey Ct,"202 Bergey Ct, New Hamburg, ON N3A 2J5, Canada",43.375838,-80.69715599999999,200,20,2,
2026-05-24T18:10:48Z,Cherry Blossom Rd,"25 Cherry Blossom Rd, Cambridge, ON N3H 4R7, Canada",43.4131379,-80.3807874,200,20,18,
2026-05-24T18:10:49Z,Dobbie Dr,"450 Dobbie Dr, Cambridge, ON N1T 1S7, Canada",43.3688935,-80.2854709,200,19,15,
2026-05-24T18:10:50Z,North St,"1233 North St, Dresden, ON N0P 1M0, Canada",42.581117,-82.1787916,200,20,12,
2026-05-24T18:10:51Z,Trafalgar St,"1226 Trafalgar St, London, ON N5Z 1H5, Canada",42.9837736,-81.2023858,200,20,19,
2026-05-24T18:10:52Z,Woodall Wy,"350 Woodall Wy, Woodstock, ON N4S 7V9, Canada",43.1452514,-80.7118835,200,19,14,
2026-05-24T18:10:53Z,Dundas St E,"665 Dundas St E, Belleville, ON K8N 5V9, Canada",44.1683089,-77.3381623,200,20,19,
2026-05-24T18:10:54Z,Division Rd,"850 Division Rd, Windsor, ON N8W 5R9, Canada",42.2663005,-82.9913067,200,20,19,
2026-05-24T18:10:55Z,Old Tecumseh Rd,"962 Old Tecumseh Rd, Belle River, ON N0R 1A0, Canada",42.3010286,-82.78291200000001,200,20,15,
2026-05-24T18:10:56Z,Wright Blvd,"275 Wright Blvd, Stratford, ON N5A 7Y1, Canada",43.3533568,-81.0099585,200,20,13,
2026-05-24T18:10:57Z,Metcalfe St W,"281 Metcalfe St W, Strathroy, ON N7G 1N4, Canada",42.9508411,-81.6295859,200,20,19,
2026-05-24T18:10:58Z,Scanlan St,"2290 Scanlan St, London, ON N5W 6G7, Canada",42.9836316,-81.13916429999999,200,20,13,
2026-05-24T18:11:00Z,Saunders Rd,"25 Saunders Rd Unit 10, Barrie, ON L4N 9A7, Canada",44.32618189999999,-79.6784289,200,20,19,
2026-05-24T18:11:01Z,Romeo St S,"532 Romeo St S, Stratford, ON N5A 4V4, Canada",43.36113,-80.96458369999999,200,20,17,
2026-05-24T18:11:02Z,Front St E,"51 Front St E, Strathroy, ON N7G 1Y5, Canada",42.960521,-81.6227984,200,20,16,
2026-05-24T18:11:03Z,Seneca Rd,"1 Seneca Rd, Leamington, ON N8H 5P2, Canada",42.0319072,-82.58856329999999,200,20,4,
2026-05-24T18:11:04Z,Komoka Rd,"22637 Komoka Rd, Komoka, ON N0L 1R0, Canada",42.9501246,-81.4384781,200,20,14,
2026-05-24T18:11:05Z,Sheffield St,"200 Sheffield St, Cambridge, ON N3C 3W2, Canada",43.43165339999999,-80.31728269999999,200,20,18,
2026-05-24T18:11:06Z,Northland Rd,"65 Northland Rd, Waterloo, ON N2V 1Y8, Canada",43.5072696,-80.5320942,200,20,17,
2026-05-24T18:11:07Z,Rawlings Rd,"7882 Rawlings Rd, Forest, ON N0N 1J0, Canada",43.1049999,-81.98539,200,20,14,
2026-05-24T18:11:08Z,O'Neil Dr,"5091 O'Neil Dr, Oldcastle, ON N0R 1L0, Canada",42.2394239,-82.95463869999999,200,20,15,
2026-05-24T18:11:09Z,Memorial Ave,"5 Memorial Ave, Elmira, ON N3B 2P8, Canada",43.599684,-80.5565154,200,20,17,
2026-05-24T18:11:10Z,Middle Line,"7567 Middle Line, Charing Cross, ON N0P 1G0, Canada",42.3031212,-82.1428729,200,5,4,
2026-05-24T18:11:12Z,Metcalfe St,"102 Metcalfe St Unit 4, Elora, ON N0B 1S0, Canada",43.6821537,-80.4302958,200,20,18,
2026-05-24T18:11:13Z,Mechanic St,"31 Mechanic St, Paris, ON N3L 1K1, Canada",43.19186,-80.3850891,200,20,16,
2026-05-24T18:11:14Z,Martins Ln,"35 Martins Ln, Elmira, ON N3B 2Z5, Canada",43.6029102,-80.5514705,200,20,14,
2026-05-24T18:11:15Z,County Rd 46,"8704 County Rd 46, Comber, ON N0P 1J0, Canada",42.2330483,-82.53951959999999,200,16,8,
2026-05-24T18:11:16Z,Duff Dr,"101 Duff Dr Unit B, Sarnia, ON N7W 1A7, Canada",42.9387182,-82.3507413,200,20,12,
2026-05-24T18:11:17Z,N Service Rd,"674 N Service Rd, Windsor, ON N8X 3J3, Canada",42.2797955,-83.00417449999999,200,20,16,
2026-05-24T18:11:18Z,Wilkinson Dr,"85 Wilkinson Dr, Leamington, ON N8H 1A5, Canada",42.0634004,-82.60795159999999,200,20,14,
2026-05-24T18:11:19Z,Woolwich St N,"76 Woolwich St N, Breslau, ON N0B 1M0, Canada",43.4855852,-80.4164259,200,20,13,
2026-05-24T18:11:20Z,Dennis Rd,"100 Dennis Rd, St Thomas, ON N5P 0B6, Canada",42.8024905,-81.1531022,200,20,15,
2026-05-24T18:11:21Z,Conestoga Blvd,"500 Conestoga Blvd, Cambridge, ON N1R 7P6, Canada",43.3989334,-80.3199314,200,18,15,
2026-05-24T18:11:22Z,Ridgeway Rd,"1075 Ridgeway Rd, Woodstock, ON N4V 1E3, Canada",43.1133701,-80.7249413,200,20,13,
2026-05-24T18:11:23Z,River St,"3115 River St, Alvinston, ON N0N 1A0, Canada",42.8127945,-81.8587854,200,20,13,
2026-05-24T18:11:24Z,Dalhousie St,"274 Dalhousie St, Amherstburg, ON N9V 0E8, Canada",42.1014033,-83.1127113,200,20,18,
2026-05-24T18:11:26Z,Fasan Dr,"2170 Fasan Dr, Tecumseh, ON N0R 1L0, Canada",42.2310628,-82.9684199,200,20,17,
2026-05-24T18:11:27Z,Springwater Rd,"7127 Springwater Rd, Aylmer, ON N5H 2R4, Canada",42.723507,-81.0345127,200,6,5,
2026-05-24T18:11:28Z,Peter St,"3710 Peter St, Windsor, ON N9C 1J9, Canada",42.290959,-83.081321,200,20,18,
2026-05-24T18:11:29Z,Ron McNeil Line,"51276 Ron McNeil Line, Springfield, ON N0L 2J0, Canada",42.8303234,-80.9324,200,20,13,
2026-05-24T18:11:30Z,Lowe Ave,"740 Lowe Ave, Wallaceburg, ON N8A 5H5, Canada",42.5825121,-82.3855786,200,20,6,
2026-05-24T18:11:31Z,Lougar Ave,"1427 Lougar Ave, Sarnia, ON N7S 5N5, Canada",42.9569005,-82.35026309999999,200,20,8,
2026-05-24T18:11:32Z,Wigle Ave,"106 Wigle Ave Unit 5B, Kingsville, ON N9Y 2J8, Canada",42.0345221,-82.7290664,200,19,16,
2026-05-24T18:11:33Z,Kew Dr,"2800 Kew Dr, Windsor, ON N8T 3C6, Canada",42.30550239999999,-82.9377087,200,20,16,
2026-05-24T18:11:34Z,Kelly Lake Rd,"1360 Kelly Lake Rd, Greater Sudbury, ON P3E 5P5, Canada",46.4652604,-81.0291024,200,20,19,
2026-05-24T18:11:36Z,Gingerich Rd,"1473 Gingerich Rd, Baden, ON N3A 3J7, Canada",43.3933488,-80.666831,200,20,13,
2026-05-24T18:11:37Z,Malcolm Rd,"30 Malcolm Rd, Guelph, ON N1K 1A9, Canada",43.53829409999999,-80.3183907,200,19,16,
2026-05-24T18:11:38Z,Road 164,"8596 Road 164, Listowel, ON N4W 3G6, Canada",43.7674678,-80.9261913,200,17,13,
2026-05-24T18:11:39Z,Manitou Dr,"257 Manitou Dr, Kitchener, ON N2C 1L5, Canada",43.4076579,-80.4494964,200,20,18,
2026-05-24T18:11:40Z,Main Street of Delhi,"510 Main Street of Delhi, Delhi, ON N4B 2W4, Canada",42.8453499,-80.4989319,200,20,17,
2026-05-24T18:11:41Z,Kerwood Rd,"26847 Kerwood Rd, Kerwood, ON N0M 2B0, Canada",42.9038689,-81.7478387,200,2,1,
2026-05-24T18:11:42Z,Amy Croft Dr,"9 Amy Croft Dr Unit 3, Tecumseh, ON N9K 1C7, Canada",42.3068064,-82.8688129,200,20,19,
2026-05-24T18:11:44Z,Ouellette Ave,"1176 Ouellette Ave #801, Windsor, ON N9A 1C9, Canada",42.3060259,-83.0311447,200,20,19,
2026-05-24T18:11:45Z,Railroad St,"643 Railroad St, Mount Brydges, ON N0L 1W0, Canada",42.905863,-81.4935596,200,20,5,
2026-05-24T18:11:46Z,Tecumseh Rd W,"931 Tecumseh Rd W, Windsor, ON N8X 2A9, Canada",42.2952952,-83.03794099999999,200,20,19,
2026-05-24T18:11:47Z,Base Line,"6975 Base Line, Wallaceburg, ON N8A 5J6, Canada",42.580752,-82.3835496,200,20,5,
2026-05-24T18:11:48Z,Wellington County Rd 18,"8125 Wellington County Rd 18, Fergus, ON N1M 2W5, Canada",43.7162131,-80.34790679999999,200,20,18,
2026-05-24T18:11:49Z,Baffin Pl,"80 Baffin Pl Unit 1, Waterloo, ON N2V 1Z7, Canada",43.5068404,-80.5306918,200,20,5,
2026-05-24T18:11:50Z,Queens Bush Rd,"1200 Queens Bush Rd, Wellesley, ON N0B 2T0, Canada",43.4773464,-80.7647078,200,20,17,
2026-05-24T18:11:51Z,Queen's Line,"3705 Queen's Line, Tilbury, ON N0P 2L0, Canada",42.2678605,-82.4132683,200,20,6,
2026-05-24T18:11:52Z,Queen St E,"144 Queen St E, St. Marys, ON N4X 0B5, Canada",43.2592881,-81.1416718,200,20,19,
2026-05-24T18:11:53Z,Mt Elgin Rd,"324446 Mt Elgin Rd, Mount Elgin, ON N0J 1N0, Canada",42.964242,-80.752811,200,1,0,
2026-05-24T18:11:54Z,Winter Line Rd,"23871 Winter Line Rd, Pain Court, ON N0P 1Z0, Canada",42.3820689,-82.2802332,200,7,6,
2026-05-24T18:11:55Z,St Etienne Blvd,"3303 St Etienne Blvd, Windsor, ON N8W 5B1, Canada",42.2794521,-82.9676489,200,20,17,
2026-05-24T18:11:57Z,Hope St W,"284 Hope St W, Tavistock, ON N0B 2R0, Canada",43.31866830000001,-80.8460083,200,20,14,
2026-05-24T18:11:58Z,Houser's Ln,"11 Houser's Ln, Woodstock, ON N4S 7V9, Canada",43.13724819999999,-80.7152043,200,20,16,
2026-05-24T18:11:59Z,Wellington Rd S,"4380 Wellington Rd S, London, ON N6E 2Z6, Canada",42.9183511,-81.2057502,200,20,19,
2026-05-24T18:12:00Z,Wellington Rd 18,"7453 Wellington Rd 18, Elora, ON N0B 1S0, Canada",43.68846300000001,-80.45103200000001,200,20,17,
2026-05-24T18:12:01Z,Henry St,"3242 Henry St, Alvinston, ON N0N 1A0, Canada",42.821178,-81.866333,200,20,6,
2026-05-24T18:12:02Z,Victoria Rd S,"65 Victoria Rd S, Guelph, ON N1E 5P7, Canada",43.5541989,-80.2277424,200,20,17,
2026-05-24T18:12:03Z,Frederick St,"385 Frederick St, Kitchener, ON N2H 2P2, Canada",43.4570249,-80.4726292,200,20,19,
2026-05-24T18:12:05Z,6 Line,"6202 6 Line, Belwood, ON N0B 1J0, Canada",43.7441789,-80.2758819,200,8,7,
2026-05-24T18:12:06Z,Allen Ave,"350 Allen Ave, Essex, ON N8M 3G6, Canada",42.1769121,-82.83509219999999,200,20,13,
2026-05-24T18:12:07Z,81 Crescent St,"22 81 Crescent St, Grand Bend, ON N0M 1T0, Canada",43.3108036,-81.75545609999999,200,20,16,
2026-05-24T18:12:08Z,Albert St W,"28 Albert St W, Plattsville, ON N0J 1S0, Canada",43.3027824,-80.6211075,200,20,16,
2026-05-24T18:12:09Z,Albert St,"125 Albert St, Highgate, ON N0P 1T0, Canada",42.5011456,-81.81442310000001,200,20,1,
2026-05-24T18:12:10Z,Adelaide St S,"27 Adelaide St S, Chatham, ON N7M 4P9, Canada",42.4055829,-82.17940209999999,200,20,19,
2026-05-24T18:12:11Z,Arnold Sayeau Dr,"1 Arnold Sayeau Dr, Delhi, ON N4B 2A4, Canada",42.8564859,-80.510493,200,20,17,
2026-05-24T18:12:12Z,Frank St,"89 Frank St, Strathroy, ON N7G 2R5, Canada",42.9574763,-81.62494559999999,200,20,18,
2026-05-24T18:12:13Z,Highland Rd W,"563 Highland Rd W, Kitchener, ON N2M 5K2, Canada",43.4342044,-80.5166363,200,20,19,
2026-05-24T18:12:14Z,Hill St,"475 Hill St, Corunna, ON N0N 1G0, Canada",42.8872027,-82.4236509,200,20,6,
2026-05-24T18:12:16Z,19th Line,"194338 19th Line, Ingersoll, ON N5C 3J6, Canada",43.0442974,-80.9204967,200,9,8,
2026-05-24T18:12:17Z,Goddard Cres,"10 Goddard Cres, Cambridge, ON N3E 0A9, Canada",43.4248433,-80.3584462,200,20,14,
2026-05-24T18:12:18Z,Heroux Devtek Dr,"20 Heroux Devtek Dr, Cambridge, ON N3E 0A8, Canada",43.425272,-80.3621229,200,20,8,
2026-05-24T18:12:19Z,Graham St,"2 Graham St, Blenheim, ON N0P 1A0, Canada",42.3450371,-82.0011141,200,20,12,
2026-05-24T18:12:20Z,Grand Ave W,"202 Grand Ave W, Chatham, ON N7L 1C1, Canada",42.4035383,-82.19700139999999,200,19,18,
2026-05-24T18:12:21Z,Hawthorne Dr,"6365 Hawthorne Dr, Windsor, ON N8T 1J9, Canada",42.30432649999999,-82.9448675,200,20,17,
2026-05-24T18:12:22Z,Helena St,"981 Helena St, Fort Erie, ON L2A 4K2, Canada",42.9033245,-78.9410197,200,20,18,
2026-05-24T18:12:23Z,Vanier Rd,"1147 Vanier Rd, Sarnia, ON N7S 3Y6, Canada",42.95711559999999,-82.3733943,200,20,9,
2026-05-24T18:12:24Z,Calvert Dr,"7222 Calvert Dr, Strathroy, ON N7G 3H5, Canada",42.9249516,-81.6427327,200,4,3,
2026-05-24T18:12:25Z,Ottawa Street S,"60 Ottawa Street S, Kitchener, ON N2G 3S7, Canada",43.4401874,-80.47376679999999,200,20,18,
2026-05-24T18:12:26Z,Rd 125,"2080 Rd 125, St. Marys, ON N4X 1C9, Canada",43.27452050000001,-81.1275957,200,15,10,
2026-05-24T18:12:28Z,Queens Line,"167 Queens Line, Rodney, ON N0L 2C0, Canada",42.5680577,-81.6845563,200,20,17,
2026-05-24T18:12:29Z,ON-401,"27585 ON-401, Dutton, ON N0L 1J0, Canada",42.6440907,-81.56070199999999,200,20,13,
2026-05-24T18:12:30Z,Oak St W,"139 Oak St W, Leamington, ON N8H 2B8, Canada",42.0475109,-82.6185189,200,20,2,
2026-05-24T18:12:31Z,Waterloo St,"204 Waterloo St, Kitchener, ON N2H 3W1, Canada",43.4606412,-80.50336829999999,200,20,19,
2026-05-24T18:12:32Z,Watson Rd S,"25 Watson Rd S Unit 4, Guelph, ON N1E 6Y9, Canada",43.5639108,-80.2055926,200,20,18,
2026-05-24T18:12:33Z,West St,"340 West St, Dresden, ON N0P 1M0, Canada",42.5915518,-82.18347589999999,200,19,15,
2026-05-24T18:12:34Z,Wellington 8,"7877 Wellington 8, Drayton, ON N0G 1P0, Canada",43.7469981,-80.6503863,200,5,2,
2026-05-24T18:12:35Z,Bridge St E,"299 Bridge St E, Kitchener, ON N2K 2Y5, Canada",43.4779363,-80.4647439,200,20,18,
2026-05-24T18:12:36Z,Atkin Ave,"970 Atkin Ave, Sarnia, ON N7W 1A7, Canada",42.9411018,-82.3493852,200,20,9,
2026-05-24T18:12:37Z,Basaltic Rd,"553 Basaltic Rd, Vaughan, ON L4K 4W8, Canada",43.8339757,-79.4987185,200,20,19,
2026-05-24T18:12:38Z,Tecumseh Rd,"6390 Tecumseh Rd, Stoney Point, ON N0R 1N0, Canada",42.3051761,-82.55267549999999,200,20,16,
2026-05-24T18:12:39Z,Tecumseh St,"270 Tecumseh St, Sarnia, ON N7T 2K9, Canada",42.9591567,-82.4075618,200,20,17,
2026-05-24T18:12:40Z,Boomer Line,"4181 Boomer Line, St. Clements, ON N0B 2M0, Canada",43.5478754,-80.6874785,200,11,8,
2026-05-24T18:12:42Z,Lesperance Rd,"1614 Lesperance Rd, Tecumseh, ON N8N 1Y3, Canada",42.3060831,-82.8832412,200,19,18,
